"TIME (SEC)   ","X (FT)       ","Y (FT)       ","Z (FT)       ","VX (FT/SEC)  ","VY (FT/SEC)  ","VZ (FT/SEC)  ","AX (FT/SEC^2)","AY (FT/SEC^2)","AZ (FT/SEC^2)","L11          ","L21          ","L31          ","L12          ","L22          ","L32          ","L13          ","L23          ","L33          ","LAT (DEG)    ","LONG (DEG)   ","ALT (FT)     ","VR (FT/SEC)  ","AR (FT/SEC^2)","RA(NM)       ","PAV (DEG)    ","T IIP (SEC)  ","PHI (DEG)    ","LAMBDA (DEG) ","R IIP (NM)   ","THRUST (LBS) ","WEIGHT (LBS) ","E (FT)       ","F (FT)       ","G (FT)       ","VE (FT/SEC)  ","VF (FT/SEC)  ","VG (FT/SEC)  ",
1.110000000000000e+02, 1.133977656436640e+05, -7.823234832801303e+02, 1.253385283872533e+05, 3.186069888000001e+03, -2.385110587999911e+01, 1.910716182999997e+03, 5.542391600000011e+01, -6.138671899999511e-01, 1.954314000000254e+00, 9.229026583000000e-01, -3.421793860000000e-01, 1.765331447000000e-01, -3.375073381000000e-01, -4.982845511000000e-01, 7.986246321000000e-01, -1.853091475000000e-01, -7.966340276000000e-01, -5.753561904000000e-01, 2.850158287915037e+01, -8.021508589022672e+01, 1.256437495149693e+05, 3.715164402613984e+03, 5.546175836477440e+01, 1.855209307447975e+01, 3.125923227859527e+01, 1.727402367128289e+02, 2.833787857776671e+01, -7.853208482333432e+01, 1.081257676151780e+02, 3.722192828000000e+05, 7.540040529000000e+05, 3.146453012273413e+06, -1.824465949435323e+07, 9.986040972651538e+06, 3.427755706857985e+03, -1.278007249536291e+03, 6.477922681580216e+02, 
1.120000000000000e+02, 1.166115036436646e+05, -8.064806710783822e+02, 1.272502386872507e+05, 3.241493804000002e+03, -2.446497306999906e+01, 1.912670496999997e+03, 5.595043700000171e+01, -6.241595300001833e-01, 1.748696999999564e+00, 9.255942057000000e-01, -3.365034564000000e-01, 1.733227918000000e-01, -3.316817009000000e-01, -5.004124266000000e-01, 7.997341137000000e-01, -1.823804146000000e-01, -7.977172601000000e-01, -5.747908813000000e-01, 2.850072839902855e+01, -8.020522020791854e+01, 1.275729758142410e+05, 3.763799814864220e+03, 5.598123718539863e+01, 1.907612735010553e+01, 3.085950926894745e+01, 1.735796989820850e+02, 2.833286309327541e+01, -7.848486890593283e+01, 1.106435883237448e+02, 3.703669584000000e+05, 7.540162012000000e+05, 3.149908287464259e+06, -1.824593512884172e+07, 9.986686853275778e+06, 3.482876550672391e+03, -1.273222433651500e+03, 6.439445733872342e+02, 
1.130000000000000e+02, 1.198809287436645e+05, -8.312568584784925e+02, 1.291638008872504e+05, 3.297444241000003e+03, -2.508913259999925e+01, 1.914419193999997e+03, 5.647852799999866e+01, -6.345951199998371e-01, 1.538025000000094e+00, 9.282396869000000e-01, -3.308108670000000e-01, 1.701036566000000e-01, -3.258392925000000e-01, -5.025046751000000e-01, 8.008232058000000e-01, -1.794431364000000e-01, -7.987823369000000e-01, -5.742359612000000e-01, 2.849985794637308e+01, -8.019518509992304e+01, 1.295048577869018e+05, 3.812973752523653e+03, 5.650302962597304e+01, 1.960917285413893e+01, 3.046373097017777e+01, 1.744106396357572e+02, 2.832775858017135e+01, -7.843701532395821e+01, 1.131956841339857e+02, 3.685146530000000e+05, 7.540265271000000e+05, 3.153418929138931e+06, -1.824720586006372e+07, 9.987328812644232e+06, 3.538488712050741e+03, -1.268200027331572e+03, 6.399493439327755e+02, 
1.140000000000000e+02, 1.232065681436644e+05, -8.566624163786555e+02, 1.310790068872509e+05, 3.353922769000002e+03, -2.572372771999908e+01, 1.915957218999997e+03, 5.700826099999954e+01, -6.450862900001306e-01, 1.322333000000216e+00, 9.308389701000001e-01, -3.251018995000000e-01, 1.668759021000000e-01, -3.199804030000000e-01, -5.045611931000000e-01, 8.018918532000000e-01, -1.764974604000000e-01, -7.998292051000000e-01, -5.736914581000000e-01, 2.849897132952752e+01, -8.018497899987793e+01, 1.314392161162251e+05, 3.862687110758864e+03, 5.702724369219070e+01, 2.015131335183611e+01, 3.007182694058864e+01, 1.752329065615116e+02, 2.832256421013268e+01, -7.838852373010518e+01, 1.157820851379786e+02, 3.666623660000000e+05, 7.540352162000000e+05, 3.156985428928641e+06, -1.824847144823182e+07, 9.987966701915497e+06, 3.594593015366634e+03, -1.262935526910439e+03, 6.358039197484678e+02, 
1.150000000000000e+02, 1.265889508436644e+05, -8.827078112795921e+02, 1.329956433872519e+05, 3.410931030000001e+03, -2.636881400999921e+01, 1.917279551999997e+03, 5.753404100000207e+01, -6.556053699999063e-01, 1.111857999999934e+00, 9.333919260000000e-01, -3.193768364000000e-01, 1.636396920000000e-01, -3.141053230000000e-01, -5.065818787000000e-01, 8.029400017000000e-01, -1.735435350000000e-01, -8.008578129000000e-01, -5.731573998000000e-01, 2.849806835504622e+01, -8.017460033640971e+01, 1.333758670660078e+05, 3.912940925478747e+03, 5.754851796878226e+01, 2.070263289058514e+01, 2.968372768026304e+01, 1.760463491257607e+02, 2.831727919985545e+01, -7.833939387831545e+01, 1.184028159379522e+02, 3.648100969000000e+05, 7.540424362000000e+05, 3.160608279496068e+06, -1.824973164887815e+07, 9.988600369542958e+06, 3.651190361980554e+03, -1.257424407850304e+03, 6.315057287223129e+02, 
1.160000000000000e+02, 1.300286054436644e+05, -9.094035507772016e+02, 1.349134957872524e+05, 3.468465071000003e+03, -2.702441937999912e+01, 1.918391409999997e+03, 5.805609299999976e+01, -6.661518200001039e-01, 9.067759999996374e-01, 9.357835862000000e-01, -3.139023882000000e-01, 1.605439830000000e-01, -3.084862214000000e-01, -5.084754768000001e-01, 8.039209792000001e-01, -1.707200370000000e-01, -8.018216636000000e-01, -5.726575668000000e-01, 2.849714882836932e+01, -8.016404753995258e+01, 1.353146263822856e+05, 3.963736352225216e+03, 5.806699523297281e+01, 2.126321543739424e+01, 2.929953339815102e+01, 1.768513317916106e+02, 2.831190250389328e+01, -7.828962342478967e+01, 1.210580134480905e+02, 3.629578453000000e+05, 7.540483299000000e+05, 3.164287972920506e+06, -1.825098621647691e+07, 9.989229663353730e+06, 3.708277591409859e+03, -1.251671688320293e+03, 6.270575409454684e+02, 
1.170000000000000e+02, 1.335260550436642e+05, -9.367601650789000e+02, 1.368323578872525e+05, 3.526521164000003e+03, -2.769057119999922e+01, 1.919298185999997e+03, 5.858018299999814e+01, -6.767581199998974e-01, 6.970330000000572e-01, 9.381328786000001e-01, -3.084138056000000e-01, 1.574408672000000e-01, -3.028529105000000e-01, -5.103363111000000e-01, 8.048831991000000e-01, -1.678892991000000e-01, -8.027688173000001e-01, -5.721672913000000e-01, 2.849621255513067e+01, -8.015331905862952e+01, 1.372553189744986e+05, 4.015074571493809e+03, 5.858823855407625e+01, 2.183314403587315e+01, 2.891933745067956e+01, 1.776482306668370e+02, 2.830643302488278e+01, -7.823920967229223e+01, 1.237478337117627e+02, 3.611056106000000e+05, 7.540530460999999e+05, 3.168024997048433e+06, -1.825223491346567e+07, 9.989854435588431e+06, 3.765851791172057e+03, -1.245682511256623e+03, 6.224621938172644e+02, 
1.180000000000000e+02, 1.370818225436645e+05, -9.647882284804663e+02, 1.387520222872513e+05, 3.585101347000001e+03, -2.836732931999912e+01, 1.919995218999997e+03, 5.910635500000142e+01, -6.874363099999956e-01, 4.826859999998018e-01, 9.404396968000000e-01, -3.029113355000000e-01, 1.543304880000000e-01, -2.972056448000000e-01, -5.121642979000000e-01, 8.058266170000000e-01, -1.650514507000000e-01, -8.036992315000000e-01, -5.716865958000000e-01, 2.849525933975702e+01, -8.014241334174808e+01, 1.391977693596207e+05, 4.066956849367451e+03, 5.911232321471636e+01, 2.241250168291827e+01, 2.854306281982021e+01, 1.784369173387570e+02, 2.830086990295498e+01, -7.818815198993413e+01, 1.264723226017860e+02, 3.592533922000000e+05, 7.540567106000000e+05, 3.171819839355235e+06, -1.825347750128774e+07, 9.990474537891245e+06, 3.823914306158247e+03, -1.239452616911397e+03, 6.177172526379649e+02, 
1.190000000000000e+02, 1.406964331436644e+05, -9.934983831785230e+02, 1.406722768872524e+05, 3.644207702000003e+03, -2.905476562999912e+01, 1.920477904999997e+03, 5.963533700000006e+01, -6.981877799996424e-01, 2.641320000000619e-01, 9.427039365000000e-01, -2.973952255000000e-01, 1.512129888000000e-01, -2.915446792000000e-01, -5.139593549000000e-01, 8.067511894000000e-01, -1.622066218000000e-01, -8.046128643000000e-01, -5.712155027000000e-01, 2.849428898475615e+01, -8.013132883202606e+01, 1.411417981928607e+05, 4.119384582472863e+03, 5.964000881114238e+01, 2.300137174209565e+01, 2.817063446205154e+01, 1.792172662707375e+02, 2.829521227294228e+01, -7.813644982953268e+01, 1.292315218386251e+02, 3.574011894000000e+05, 7.540594381000000e+05, 3.175672988914763e+06, -1.825471373706478e+07, 9.991089819425920e+06, 3.882466532913008e+03, -1.232977795381434e+03, 6.128202960264225e+02, 
1.200000000000000e+02, 1.443704142436646e+05, -1.022901343980782e+03, 1.425929051872509e+05, 3.703843039000003e+03, -2.975295340999876e+01, 1.920742036999997e+03, 6.016165999999954e+01, -7.089779400001861e-01, 5.028399999964569e-02, 9.449254951000000e-01, -2.918657240000000e-01, 1.480885133000000e-01, -2.858702694000000e-01, -5.157214012000000e-01, 8.076568736000001e-01, -1.593549426000000e-01, -8.055096744000000e-01, -5.707540335000000e-01, 2.849330129070442e+01, -8.012006396589119e+01, 1.430872225832210e+05, 4.172360059784425e+03, 6.016585835966780e+01, 2.359983792815867e+01, 2.780197913815347e+01, 1.799891741783650e+02, 2.828945920721050e+01, -7.808410213454944e+01, 1.320255004846134e+02, 3.555489855000000e+05, 7.540782371000000e+05, 3.179584936343558e+06, -1.825594337387124e+07, 9.991700127022594e+06, 3.941510645535321e+03, -1.226254092507597e+03, 6.077690352628972e+02, 
1.210000000000000e+02, 1.481042946436642e+05, -1.053007886980853e+03, 1.445136896872539e+05, 3.764004699000002e+03, -3.046193134999895e+01, 1.920792320999997e+03, 6.068480699999921e+01, -7.198061800003149e-01, -1.590599999996043e-01, 9.470112671000001e-01, -2.865628483000000e-01, 1.450909854000000e-01, -2.804272901000000e-01, -5.173763712000000e-01, 8.085061691000000e-01, -1.566211831000000e-01, -8.063519235000000e-01, -5.703212959000000e-01, 2.849229605645757e+01, -8.010861717599867e+01, 1.450338595041704e+05, 4.225884811937995e+03, 6.068928424069210e+01, 2.420798417357088e+01, 2.743716680043240e+01, 1.807529835816101e+02, 2.828360954265266e+01, -7.803110602838767e+01, 1.348544251772389e+02, 3.536967815000000e+05, 7.540770685000002e+05, 3.183556173499001e+06, -1.825716616377342e+07, 9.992305306872929e+06, 4.001044690324599e+03, -1.219285930614936e+03, 6.025658878479734e+02, 
1.220000000000000e+02, 1.518985980436644e+05, -1.083828815978255e+03, 1.464344200872507e+05, 3.824689506000002e+03, -3.118173752999926e+01, 1.920633260999997e+03, 6.121040199999926e+01, -7.307100199996472e-01, -3.726910000001092e-01, 9.490577778000000e-01, -2.812481593000000e-01, 1.420873229000000e-01, -2.749724599000000e-01, -5.190009812000000e-01, 8.093380801000000e-01, -1.538813852000000e-01, -8.071787004000000e-01, -5.698974161000000e-01, 2.849127308085012e+01, -8.009698691140436e+01, 1.469815339624889e+05, 4.279959607440403e+03, 6.121589784293229e+01, 2.482589355736243e+01, 2.707626245154813e+01, 1.815090273634882e+02, 2.827766212880116e+01, -7.797745890794818e+01, 1.377184482770183e+02, 3.518445954000001e+05, 7.540749320000000e+05, 3.187587188228596e+06, -1.825838186571449e+07, 9.992905208973834e+06, 4.061066172898435e+03, -1.212077619868216e+03, 5.972132149208225e+02, 
1.230000000000000e+02, 1.557538488436645e+05, -1.115374995978027e+03, 1.483548849872517e+05, 3.885899908000001e+03, -3.191244754999891e+01, 1.920260569999997e+03, 6.173849600000164e+01, -7.416925900001855e-01, -5.905899999999705e-01, 9.510649425000000e-01, -2.759218759000000e-01, 1.390776528000000e-01, -2.695060041000000e-01, -5.205951641000000e-01, 8.101525713000000e-01, -1.511356638000000e-01, -8.079899712000001e-01, -5.694824120000001e-01, 2.849023216113036e+01, -8.008517161953590e+01, 1.489300707514334e+05, 4.334586157408773e+03, 6.174577550560345e+01, 2.545364926304759e+01, 2.671918834745398e+01, 1.822572007451237e+02, 2.827161602090078e+01, -7.792315992815236e+01, 1.406176284011792e+02, 3.499924273000000e+05, 7.540719081000001e+05, 3.191678468913607e+06, -1.825959023762832e+07, 9.993499682689661e+06, 4.121576897601040e+03, -1.204625182150563e+03, 5.917087152390669e+02, 
1.240000000000000e+02, 1.596705738436642e+05, -1.147657371979819e+03, 1.502748685872514e+05, 3.947638404000003e+03, -3.265414013999909e+01, 1.919669979999997e+03, 6.220565599999700e+01, -6.801928100000987e-01, -6.806070000007860e-01, 9.530326780000000e-01, -2.705842177000000e-01, 1.360621024000000e-01, -2.640281489000000e-01, -5.221588542000000e-01, 8.109496085000000e-01, -1.483841339000000e-01, -8.087857022000000e-01, -5.690763013000000e-01, 2.848917309245596e+01, -8.007316974087949e+01, 1.508792911790949e+05, 4.389766291468961e+03, 6.221309770890040e+01, 2.609133486135749e+01, 2.636586855391377e+01, 1.829974001937962e+02, 2.826547027173385e+01, -7.786820831885191e+01, 1.435520204210531e+02, 3.481402771000000e+05, 7.540680701000000e+05, 3.195830505675835e+06, -1.826079103338075e+07, 9.994088575029366e+06, 4.182578721954832e+03, -1.196924651091090e+03, 5.860500899908724e+02, 
1.250000000000000e+02, 1.636492813436646e+05, -1.180662671978220e+03, 1.521941949872516e+05, 4.009844059999999e+03, -3.333433294999919e+01, 1.918989372999996e+03, 6.261429500000303e+01, -5.503010299999955e-01, -6.442759999995861e-01, 9.538045856000000e-01, -2.675949620000000e-01, 1.365640833000000e-01, -2.577111531000000e-01, -4.951416433000000e-01, 8.297106210000000e-01, -1.544078175000000e-01, -8.265758824000000e-01, -5.412305761000000e-01, 2.848809573923013e+01, -8.006097976747881e+01, 1.528290572206507e+05, 4.445501184001351e+03, 6.262002763601434e+01, 2.673903081213971e+01, 2.601812157329114e+01, 1.837361606657203e+02, 2.825925470559641e+01, -7.781255571943123e+01, 1.465239565890811e+02, 3.462881449000000e+05, 7.540634481000000e+05, 3.200043776270359e+06, -1.826198403196631e+07, 9.994671774671257e+06, 4.244030345727208e+03, -1.189059249848823e+03, 5.803665237183888e+02, 
1.260000000000000e+02, 1.676903982436644e+05, -1.214282786978440e+03, 1.541128593872513e+05, 4.072458355000003e+03, -3.388463397999919e+01, 1.918345096999997e+03, 6.302864699999935e+01, -4.250196599999228e-01, -6.139670000001080e-01, 9.545852005000000e-01, -2.645923945000000e-01, 1.369597010000000e-01, -2.511931582000000e-01, -4.675409901000000e-01, 8.475301882000000e-01, -1.602157677000000e-01, -8.434431145000000e-01, -5.127715090000000e-01, 2.848700024304330e+01, -8.004860041977223e+01, 1.547794022068676e+05, 4.501789992082395e+03, 6.303307020793928e+01, 2.739680393054492e+01, 2.567764161321012e+01, 1.844799798820023e+02, 2.825299725324728e+01, -7.775614904721705e+01, 1.495360277078187e+02, 3.444360306000000e+05, 7.540581381000001e+05, 3.204318703302906e+06, -1.826316912474816e+07, 9.995249341252899e+06, 4.305892602901336e+03, -1.181112555504158e+03, 5.747827035699760e+02, 
1.270000000000000e+02, 1.717943361436644e+05, -1.248390160980062e+03, 1.560308952872525e+05, 4.135487002000002e+03, -3.430965363999911e+01, 1.917731129999996e+03, 6.344826800000012e+01, -3.049445899999247e-01, -5.891549999998951e-01, 9.553736217000000e-01, -2.615799875000000e-01, 1.372485088000000e-01, -2.444814427000000e-01, -4.393880958000000e-01, 8.643881798000000e-01, -1.658012883000000e-01, -8.593683793000000e-01, -4.837312491000000e-01, 2.848588680093633e+01, -8.003603046144428e+01, 1.567303985051274e+05, 4.558631656869738e+03, 6.345173604415276e+01, 2.806471842818615e+01, 2.534418239121192e+01, 1.852287269559398e+02, 2.824669486070219e+01, -7.769898032912526e+01, 1.525886780357758e+02, 3.425839343000000e+05, 7.540522117000000e+05, 3.208655699910546e+06, -1.826434622874742e+07, 9.995821370897196e+06, 4.368170242633527e+03, -1.173080880477239e+03, 5.692912806680065e+02, 
1.280000000000000e+02, 1.759615120436647e+05, -1.282862071980826e+03, 1.579483298872505e+05, 4.198935270000002e+03, -3.461459822999903e+01, 1.917141974999996e+03, 6.387357900000107e+01, -1.902089199999583e-01, -5.690789999999028e-01, 9.561689385000000e-01, -2.585612241000000e-01, 1.374301804000000e-01, -2.375835084000000e-01, -4.107147844000000e-01, 8.802655522000000e-01, -1.711579318000000e-01, -8.743337231000000e-01, -4.541426022000000e-01, 2.848475559411407e+01, -8.002326864154071e+01, 1.586821130918904e+05, 4.616025230040181e+03, 6.387639724194583e+01, 2.874283937833135e+01, 2.501751354099468e+01, 1.859822981244119e+02, 2.824034409451611e+01, -7.764104155587884e+01, 1.556823571447346e+02, 3.407318559000000e+05, 7.540457484000003e+05, 3.213055183627954e+06, -1.826551525720310e+07, 9.996387952073664e+06, 4.430867645588349e+03, -1.164961334682820e+03, 5.638846693605661e+02, 
1.290000000000000e+02, 1.801923484436648e+05, -1.317581097980463e+03, 1.598651858872491e+05, 4.262808849000003e+03, -3.480480714999899e+01, 1.916572895999997e+03, 6.430477399999782e+01, -8.156539000013088e-02, -5.536040000003840e-01, 9.569702321000000e-01, -2.555395947000000e-01, 1.375045105000000e-01, -2.305070723000000e-01, -3.815534666000000e-01, 8.951443692000000e-01, -1.762795066000000e-01, -8.883222769000000e-01, -4.240389933000000e-01, 2.848360678663934e+01, -8.001031369434362e+01, 1.606346093708548e+05, 4.673970723420857e+03, 6.430720868994749e+01, 2.943123273087616e+01, 2.469741821472554e+01, 1.867406318904653e+02, 2.823394129007371e+01, -7.758232394786454e+01, 1.588175574339104e+02, 3.388797954000000e+05, 7.540388038999999e+05, 3.217517576741905e+06, -1.826667612134529e+07, 9.996949166042673e+06, 4.493989717571988e+03, -1.156751700482320e+03, 5.585554987499372e+02, 
1.300000000000000e+02, 1.844872735436643e+05, -1.352435478978260e+03, 1.617814808872519e+05, 4.327113623000001e+03, -3.488637253999912e+01, 1.916019291999996e+03, 6.474183799999906e+01, 2.097851000008257e-02, -5.425979999999283e-01, 9.577765765000000e-01, -2.525185926000000e-01, 1.374714152000000e-01, -2.232600578000000e-01, -3.519371032000000e-01, 9.090078228000000e-01, -1.811600844000000e-01, -9.013182766000000e-01, -3.934544294000000e-01, 2.848244052437955e+01, -7.999716433885280e+01, 1.625879465924757e+05, 4.732468625638987e+03, 6.474411510172649e+01, 3.012996534671539e+01, 2.438368695874987e+01, 1.875036760879201e+02, 2.822748228998884e+01, -7.752281850535697e+01, 1.619947871421453e+02, 3.370277529000000e+05, 7.540314004000000e+05, 3.222043306399875e+06, -1.826782873002577e+07, 9.997505086236732e+06, 4.557541569804750e+03, -1.148450217599366e+03, 5.532957887558697e+02, 
1.310000000000000e+02, 1.888467213436645e+05, -1.387319659978196e+03, 1.636972280872510e+05, 4.391855461000000e+03, -3.486539402999904e+01, 1.915476693999996e+03, 6.518464100000030e+01, 1.175253000000193e-01, -5.357619999999519e-01, 9.585870392000000e-01, -2.495017104000000e-01, 1.373309318000000e-01, -2.158505856000000e-01, -3.218991682000000e-01, 9.218402520000000e-01, -1.857940068000000e-01, -9.133070798000000e-01, -3.624234608000000e-01, 2.848125693348930e+01, -7.998381927866036e+01, 1.645421805731546e+05, 4.791519691212126e+03, 6.518694865857509e+01, 3.083910501428580e+01, 2.407611861084063e+01, 1.882713874147903e+02, 2.822096282512258e+01, -7.746251607500409e+01, 1.652145640294519e+02, 3.351757284000000e+05, 7.540235647000000e+05, 3.226632804805491e+06, -1.826897299057510e+07, 9.998055778111918e+06, 4.621528317615892e+03, -1.140055245614573e+03, 5.480976169394078e+02, 
1.320000000000000e+02, 1.932711320436641e+05, -1.422134082977328e+03, 1.656124365872523e+05, 4.457040102000000e+03, -3.474786872999902e+01, 1.914940931999996e+03, 6.563318300000302e+01, 2.078862099999487e-01, -5.329459999996997e-01, 9.594006828000000e-01, -2.464924357000000e-01, 1.370832191000000e-01, -2.082869653000000e-01, -2.914736101000000e-01, 9.336271604000000e-01, -1.901758921000000e-01, -9.242751829000000e-01, -3.309811420000000e-01, 2.848005612085753e+01, -7.997027720068232e+01, 1.664973640176431e+05, 4.851124885865799e+03, 6.563567596076929e+01, 3.155872051467445e+01, 2.377452241443777e+01, 1.890437398188559e+02, 2.821437856250380e+01, -7.740140728941445e+01, 1.684774181785328e+02, 3.333237217000000e+05, 7.540153283000001e+05, 3.231286509659212e+06, -1.827010880891313e+07, 9.998601299442612e+06, 4.685954991576105e+03, -1.131565369549615e+03, 5.429533033562667e+02, 
